alpha0_multiplier,alpha0_value,term,z_score,log_odds_delta
0.5,4557.0,tools academic,-0.8802820448020247,-1.1420507976206977
0.5,4557.0,tools assessment,0.7117482348514631,0.686534248566149
0.5,4557.0,tools assist,1.309178109189009,1.4012825150657076
0.5,4557.0,tools chatgpt,-1.0909286399734033,-1.1421015188782597
0.5,4557.0,tools context,-0.4074648652175921,-1.141976415458533
0.5,4557.0,tools critical,-0.4074648652175921,-1.141976415458533
0.5,4557.0,tools different,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,tools effectively,-0.7623308141865319,-1.1420271294062445
0.5,4557.0,tools employed,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,tools enhance,-0.6442756864510899,-1.1420068432291508
0.5,4557.0,tools especially,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,tools foster,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,tools higher,-0.6858879057261738,-1.1420136051995833
0.5,4557.0,tools including,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,tools increasingly,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,tools language,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,tools like,-1.0255279106016544,-1.1420846112385608
0.5,4557.0,tools offer,-0.6224276039935916,-1.142003462277156
0.5,4557.0,tools particularly,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,tools present,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,tools presents,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,tools process,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,tools professional,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,tools specific,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,tools support,-0.6442756864510899,-1.1420068432291508
0.5,4557.0,tools technologies,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,tools various,-0.4074648652175921,-1.141976415458533
0.5,4557.0,tools work,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,topic,1.0618150808725686,0.3985989117260962
0.5,4557.0,topic modeling,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,topics,2.4502533047280477,0.7551818346005428
0.5,4557.0,total,0.22038942073208476,0.09516510470600537
0.5,4557.0,total articles,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,total participants,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,total respondents,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,touch,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,tpack,0.14116031849622962,0.08601300426510505
0.5,4557.0,tpb,1.0066288259416865,0.6865784589829218
0.5,4557.0,trace,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,traces,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,track,0.9046925277575317,0.9009151591555611
0.5,4557.0,tracking,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,trade-offs,1.309178109189009,1.4012825150657076
0.5,4557.0,traditional,-1.009448121080055,-0.422095085845954
0.5,4557.0,traditionally,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,train,0.25808090979482257,0.22966194068742674
0.5,4557.0,trained,1.8404862294065152,1.08669799324357
0.5,4557.0,training,0.681361822513305,0.10594852727222559
0.5,4557.0,training curricula,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,training curriculum,1.309178109189009,1.4012825150657076
0.5,4557.0,training ethical,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,training initiatives,-0.4074648652175921,-1.141976415458533
0.5,4557.0,training institutional,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,training opportunities,-0.4074648652175921,-1.141976415458533
0.5,4557.0,training program,3.2032890935203304,1.8385660458892872
0.5,4557.0,training programmes,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,training programs,-1.1526279955411438,-1.1421184270718499
0.5,4557.0,training support,-0.4074648652175921,-1.141976415458533
0.5,4557.0,traits,-0.7057749218847214,-1.1420169862180245
0.5,4557.0,trajectories,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,trajectory,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,transcribed,-0.4074648652175921,-1.141976415458533
0.5,4557.0,transcripts,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,transdisciplinary,0.4863794640869789,0.451479977695719
0.5,4557.0,transfer,0.20968650936948333,0.18482308398545655
0.5,4557.0,transform,-1.222568327177431,-1.1421387176353281
0.5,4557.0,transformation,-0.8222872191671013,-0.35479233118902265
0.5,4557.0,transformational,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,transformations,-0.5997844712884296,-1.1420000813473088
0.5,4557.0,transformative,-2.031381901359814,-1.1424600912274352
0.5,4557.0,transformative changes,-0.4074648652175921,-1.141976415458533
0.5,4557.0,transformative force,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,transformative opportunities,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,transformative technology,-0.4074648652175921,-1.141976415458533
0.5,4557.0,transformed,-0.3280368882261906,-0.25524474788090323
0.5,4557.0,transformer,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,transformer chatgpt,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,transforming,-1.6639314028155392,-1.1422943051268062
0.5,4557.0,transforming higher,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,transforms,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,transition,-0.8802820448020247,-1.1420507976206977
0.5,4557.0,transitioning,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,translate,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,translation,-1.3310032227183468,-1.142172537013792
0.5,4557.0,translation tools,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,transnational,-0.7439564946118427,-1.1420237483213551
0.5,4557.0,transparency,1.1901588042509057,0.3623656198718219
0.5,4557.0,transparency accountability,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,transparency ethical,-0.4074648652175921,-1.141976415458533
0.5,4557.0,transparency fairness,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,transparent,-0.9410722349904181,-1.1420643228020069
0.5,4557.0,treatment,-1.0119411635728905,-1.142081229777082
0.5,4557.0,treatment planning,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,tree,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,trend,1.232942889597592,0.6866226753160376
0.5,4557.0,trends,-1.2669692489304791,-0.7358974517925017
0.5,4557.0,trends future,-0.4074648652175921,-1.141976415458533
0.5,4557.0,trial,-0.5997844712884296,-1.1420000813473088
0.5,4557.0,triangulated,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,triangulation,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,trigger,1.153372860275615,1.1985527291922686
0.5,4557.0,triggered,1.153372860275615,1.1985527291922686
0.5,4557.0,true,0.7117482348514631,0.686534248566149
0.5,4557.0,truly,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,trust,-1.1982310314781581,-0.3641002377356619
0.5,4557.0,trust reliance,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,trust technology,1.0203052111818938,1.0359259858255356
0.5,4557.0,trust transparency,3.117435428416947,2.222849472309001
0.5,4557.0,trusted,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,trustworthiness,3.0050434407598234,1.448628385939429
0.5,4557.0,trustworthy,-0.7978115456049578,-1.1420338916424786
0.5,4557.0,trying,1.0203052111818938,1.0359259858255356
0.5,4557.0,turkey,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,turkish,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,turn,0.40080494642767484,0.2534426775644736
0.5,4557.0,tutor,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,tutorials,2.2649043420161004,1.8384336583729333
0.5,4557.0,tutoring,-0.9262485311737302,-1.1420609414734493
0.5,4557.0,tutoring systems,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,tutors,-0.6858879057261738,-1.1420136051995833
0.5,4557.0,twenty-first,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,twenty-first century,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,type,1.2595534956957366,0.5991807333204706
0.5,4557.0,types,1.2095029817963874,0.5068794030164634
0.5,4557.0,typical,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,typically,1.153372860275615,1.1985527291922686
0.5,4557.0,uae,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,ubiquitous,1.5059269467278424,0.8607679116274021
0.5,4557.0,ubiquity,1.309178109189009,1.4012825150657076
0.5,4557.0,ukraine,-0.6224276039935916,-1.142003462277156
0.5,4557.0,ultimately,-0.04688315682586292,-0.027744221032351746
0.5,4557.0,umbrella,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,una,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,uncertain,0.8027536904189394,0.7860568572543549
0.5,4557.0,uncertainties,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,uncertainty,-0.9262485311737302,-1.1420609414734493
0.5,4557.0,unclear,0.25808090979482257,0.22966194068742674
0.5,4557.0,uncover,-0.6654070376993875,-1.1420102242032915
0.5,4557.0,uncovered,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,uncovering,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,uncovers,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,uncritical,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,underdeveloped,-0.4074648652175921,-1.141976415458533
0.5,4557.0,underexplored,-1.065249826627776,-1.142094755755915
0.5,4557.0,undergoing,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,undergraduate,-0.1511846611834771,-0.05613720840478553
0.5,4557.0,undergraduate graduate,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,undergraduate nursing,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,undergraduate postgraduate,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,undergraduates,-0.9556662017915873,-1.1420677041527139
0.5,4557.0,underline,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,underlining,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,underlying,0.8810522276961206,0.47402062823917035
0.5,4557.0,undermine,-0.6858879057261738,-1.1420136051995833
0.5,4557.0,underpinnings,1.153372860275615,1.1985527291922686
0.5,4557.0,underrepresented,1.5059269467278424,0.8607679116274021
0.5,4557.0,underrepresented groups,3.260621415243539,2.436008253263706
0.5,4557.0,underscore,-1.5696986116871852,-1.1422570951556654
0.5,4557.0,underscore importance,-0.8644172485668217,-1.1420474163807501
0.5,4557.0,underscore necessity,-0.4074648652175921,-1.141976415458533
0.5,4557.0,underscore need,-0.9556662017915873,-1.1420677041527139
0.5,4557.0,underscored,-0.6442756864510899,-1.1420068432291508
0.5,4557.0,underscores,-1.6639314028155392,-1.1422943051268062
0.5,4557.0,underscores importance,-0.8958661200043541,-1.1420541788827947
0.5,4557.0,underscores necessity,-0.4074648652175921,-1.141976415458533
0.5,4557.0,underscores need,-0.7802727743542981,-1.1420305105132869
0.5,4557.0,underscoring,-0.9700408006042177,-1.1420710855255756
0.5,4557.0,underscoring importance,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,underscoring need,-0.5997844712884296,-1.1420000813473088
0.5,4557.0,underserved,0.4863794640869789,0.451479977695719
0.5,4557.0,underserved communities,0.8027536904189394,0.7860568572543549
0.5,4557.0,understand,4.124296055940064,0.8499188057739957
0.5,4557.0,understand critically,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,understand evaluate,2.429385756897444,2.0493581751187815
0.5,4557.0,understandable,2.2649043420161004,1.8384336583729333
0.5,4557.0,understanding,3.7388557201745263,0.43589721048291885
0.5,4557.0,understanding ability,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,understanding algorithms,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,understanding application,-0.5997844712884296,-1.1420000813473088
0.5,4557.0,understanding applications,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,understanding applying,-0.4074648652175921,-1.141976415458533
0.5,4557.0,understanding capabilities,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,understanding children,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,understanding concepts,2.040931657966966,1.036089062670218
0.5,4557.0,understanding critical,-0.6224276039935916,-1.142003462277156
0.5,4557.0,understanding digital,1.0203052111818938,1.0359259858255356
0.5,4557.0,understanding ethical,0.20968650936948333,0.18482308398545655
0.5,4557.0,understanding ethics,0.8027536904189394,0.7860568572543549
0.5,4557.0,understanding factors,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,understanding genai,-0.6224276039935916,-1.142003462277156
0.5,4557.0,understanding generative,0.6296479866069377,0.5990582275991532
0.5,4557.0,understanding limitations,-0.4074648652175921,-1.141976415458533
0.5,4557.0,understanding machine,2.2649043420161004,1.8384336583729333
0.5,4557.0,understanding perceptions,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,understanding principles,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,understanding systems,1.0203052111818938,1.0359259858255356
0.5,4557.0,understanding technologies,2.368526673504555,1.4814020189411448
0.5,4557.0,understanding technology,0.7117482348514631,0.686534248566149
0.5,4557.0,understanding tools,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,understandings,4.45532034071449,1.9843035250424244
0.5,4557.0,understood,0.12064823377335505,0.10442271324491514
0.5,4557.0,understudied,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,undertaken,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,underutilized,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,unequal,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,unesco,-0.24947318839792643,-0.19813700948654045
0.5,4557.0,unesco competency,-0.6224276039935916,-1.142003462277156
0.5,4557.0,unethical,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,uneven,0.7117482348514631,0.686534248566149
0.5,4557.0,unexpected,-0.4074648652175921,-1.141976415458533
0.5,4557.0,unexplored,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,unfamiliar,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,unified,-0.9262485311737302,-1.1420609414734493
0.5,4557.0,unified theory,-0.7623308141865319,-1.1420271294062445
0.5,4557.0,union,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,unique,1.4189732095969108,0.546440389223771
0.5,4557.0,unique challenges,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,uniquely,-0.7251169486671745,-1.142020367258615
0.5,4557.0,unit,-0.4074648652175921,-1.141976415458533
0.5,4557.0,united,-0.27292104162866093,-0.15547337871782219
0.5,4557.0,united kingdom,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,united states,0.14116031849622962,0.08601300426510505
0.5,4557.0,units,0.9046925277575317,0.9009151591555611
0.5,4557.0,universal,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,universities,-1.5598031122208045,-0.6769419705349149
0.5,4557.0,university,-1.3501250830433713,-0.2698099274342054
0.5,4557.0,university college,-0.4074648652175921,-1.141976415458533
0.5,4557.0,university course,-0.4074648652175921,-1.141976415458533
0.5,4557.0,university diverse,2.6040423807721584,2.32332693235662
0.5,4557.0,university faculty,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,university libraries,-0.9262485311737302,-1.1420609414734493
0.5,4557.0,university new,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,university participated,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,university united,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,unlike,0.8027536904189394,0.7860568572543549
0.5,4557.0,unlocking,1.309178109189009,1.4012825150657076
0.5,4557.0,unpacking,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,unplugged,-0.06758046144056316,-0.056111158598046273
0.5,4557.0,unprecedented,-0.5997844712884296,-1.1420000813473088
0.5,4557.0,unprecedented opportunities,-0.4074648652175921,-1.141976415458533
0.5,4557.0,unprepared,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,unstructured,3.8053436666997964,2.4978544550126536
0.5,4557.0,unveiling,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,upcoming,3.7574753197342483,4.021824402178703
0.5,4557.0,update,1.7367768886552257,1.2938711411397517
0.5,4557.0,updated,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,updates,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,updating,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,uphold,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,upholding,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,upper,-0.03314766007412505,-0.027741092686696334
0.5,4557.0,upper secondary,-0.4074648652175921,-1.141976415458533
0.5,4557.0,upskilling,0.3643380268384916,0.33082794866051835
0.5,4557.0,uptake,-0.4074648652175921,-1.141976415458533
0.5,4557.0,urban,-0.1632762111397264,-0.13250641705135635
0.5,4557.0,urgency,-0.6654070376993875,-1.1420102242032915
0.5,4557.0,urgent,2.7003239052695824,1.0362521953816817
0.5,4557.0,urgent need,1.6057990308929544,0.7861996492019019
0.5,4557.0,urging,-0.4074648652175921,-1.141976415458533
0.5,4557.0,usa,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,usability,0.20087645210094562,0.123487301061461
0.5,4557.0,usage,-1.5833661802400545,-0.4937981464349024
0.5,4557.0,usage attitudes,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,usage behavior,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,usage evaluation,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,usage frequency,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,usage generative,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,usage intention,-0.7439564946118427,-1.1420237483213551
0.5,4557.0,usage patterns,-0.6224276039935916,-1.142003462277156
0.5,4557.0,usage tools,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,useful,3.0524199362413316,1.1988992227168929
0.5,4557.0,usefulness,-0.6913378367284575,-0.363857518713254
0.5,4557.0,usefulness ease,-0.4074648652175921,-1.141976415458533
0.5,4557.0,usefulness perceived,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,user,1.6543282625242939,0.46398939253228644
0.5,4557.0,user engagement,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,user experience,0.3643380268384916,0.33082794866051835
0.5,4557.0,user needs,-0.3719617289438199,-1.1419730347058685
